detection_id,_time,severity,title,host,user,process_name,reason,expected_decision,note
ATD-005-00888,2026-08-10T02:34:57Z,low,New Service Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00898,2026-08-10T02:56:00Z,medium,New Service Review,DEPLOY-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01370,2026-08-10T03:12:34Z,low,New Service Review,FILE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01430,2026-08-10T03:21:52Z,medium,New Service Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00072,2026-08-10T03:24:01Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01091,2026-08-10T03:25:31Z,medium,New Service Review,FILE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00914,2026-08-10T03:27:50Z,low,New Service Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01353,2026-08-10T03:30:21Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00043,2026-08-10T03:33:11Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01180,2026-08-10T03:33:54Z,low,PowerShell Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00165,2026-08-10T03:41:33Z,low,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00889,2026-08-10T04:00:08Z,low,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01301,2026-08-10T04:04:23Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00467,2026-08-10T04:05:54Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01008,2026-08-10T04:07:27Z,medium,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00776,2026-08-10T04:19:18Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00449,2026-08-10T04:19:45Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00206,2026-08-10T04:29:36Z,low,PowerShell Review,WEB-EDGE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00982,2026-08-10T04:32:04Z,medium,New Service Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00943,2026-08-10T04:34:09Z,medium,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01120,2026-08-10T05:00:34Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00918,2026-08-10T05:09:01Z,low,Rare Domain Review,FILE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01223,2026-08-10T05:15:17Z,medium,PowerShell Review,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00071,2026-08-10T05:20:04Z,medium,PowerShell Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00674,2026-08-10T05:21:33Z,low,Failed WinRM Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00719,2026-08-10T05:25:45Z,low,Rare Domain Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01082,2026-08-10T05:35:23Z,low,New Service Review,DEPLOY-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00390,2026-08-10T05:35:36Z,low,PowerShell Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00465,2026-08-10T05:36:35Z,medium,Rare Domain Review,APP-API-02,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00590,2026-08-10T05:41:49Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01453,2026-08-10T05:45:15Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00953,2026-08-10T06:04:04Z,low,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00076,2026-08-10T06:11:34Z,low,Failed WinRM Review,APP-API-02,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00816,2026-08-10T06:15:39Z,low,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00424,2026-08-10T06:24:32Z,low,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01130,2026-08-10T06:26:35Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00901,2026-08-10T06:35:48Z,medium,Failed WinRM Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00533,2026-08-10T06:48:56Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01093,2026-08-10T07:28:25Z,medium,New Service Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00835,2026-08-10T07:33:03Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00480,2026-08-10T07:36:18Z,low,PowerShell Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00618,2026-08-10T07:39:28Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00740,2026-08-10T07:44:44Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01265,2026-08-10T07:45:37Z,low,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00851,2026-08-10T08:04:48Z,low,New Service Review,ADMIN-WS-11,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00583,2026-08-10T08:05:52Z,low,Rare Domain Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01221,2026-08-10T08:08:38Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00328,2026-08-10T08:10:18Z,low,New Service Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00641,2026-08-10T08:10:21Z,medium,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00409,2026-08-10T08:21:57Z,medium,New Service Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01166,2026-08-10T08:24:47Z,medium,Rare Domain Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01159,2026-08-10T08:27:25Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01349,2026-08-10T08:27:35Z,medium,Failed WinRM Review,FILE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00542,2026-08-10T08:32:35Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01352,2026-08-10T08:46:57Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01106,2026-08-10T08:50:05Z,medium,PowerShell Review,FILE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00985,2026-08-10T09:06:09Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00094,2026-08-10T09:17:57Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00138,2026-08-10T09:27:42Z,low,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00303,2026-08-10T09:33:13Z,medium,PowerShell Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00538,2026-08-10T09:36:44Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01439,2026-08-10T09:49:37Z,medium,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00218,2026-08-10T09:51:55Z,low,Rare Domain Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01170,2026-08-10T10:18:00Z,medium,New Service Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01232,2026-08-10T10:24:26Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00847,2026-08-10T10:27:26Z,medium,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01151,2026-08-10T10:30:25Z,medium,Failed WinRM Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00545,2026-08-10T10:32:50Z,medium,New Service Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00936,2026-08-10T10:43:04Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00878,2026-08-10T10:45:03Z,low,Rare Domain Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01286,2026-08-10T11:02:36Z,low,Failed WinRM Review,DEPLOY-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01417,2026-08-10T11:02:48Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00849,2026-08-10T11:16:09Z,medium,New Service Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00526,2026-08-10T11:19:19Z,low,New Service Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01039,2026-08-10T11:19:54Z,medium,New Service Review,DEPLOY-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00752,2026-08-10T11:23:14Z,medium,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00199,2026-08-10T11:26:15Z,medium,PowerShell Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01209,2026-08-10T11:26:28Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00249,2026-08-10T11:31:46Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01331,2026-08-10T11:33:43Z,low,New Service Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00115,2026-08-10T11:36:50Z,low,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00787,2026-08-10T11:36:54Z,low,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00474,2026-08-10T11:58:05Z,low,New Service Review,ADMIN-WS-11,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00960,2026-08-10T12:05:59Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00108,2026-08-10T12:25:59Z,medium,Failed WinRM Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01174,2026-08-10T12:39:46Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00753,2026-08-10T12:41:57Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01469,2026-08-10T12:45:10Z,medium,Rare Domain Review,APP-API-02,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01249,2026-08-10T13:00:26Z,medium,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01378,2026-08-10T13:03:44Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01187,2026-08-10T13:21:22Z,medium,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00389,2026-08-10T13:21:47Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01307,2026-08-10T13:31:08Z,medium,New Service Review,WEB-EDGE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00989,2026-08-10T13:36:01Z,medium,New Service Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00412,2026-08-10T14:04:41Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00994,2026-08-10T14:11:11Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01246,2026-08-10T14:16:49Z,low,PowerShell Review,FILE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00038,2026-08-10T14:17:27Z,medium,Rare Domain Review,DEPLOY-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01299,2026-08-10T14:21:29Z,low,New Service Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01435,2026-08-10T14:21:37Z,medium,New Service Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00789,2026-08-10T14:22:04Z,low,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01060,2026-08-10T14:22:55Z,low,New Service Review,FILE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00116,2026-08-10T14:37:08Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00425,2026-08-10T14:42:49Z,medium,PowerShell Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01024,2026-08-10T14:45:15Z,medium,PowerShell Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00415,2026-08-10T14:46:56Z,low,PowerShell Review,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01185,2026-08-10T14:58:08Z,low,PowerShell Review,DEPLOY-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01336,2026-08-10T15:01:15Z,medium,Rare Domain Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00903,2026-08-10T15:02:24Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00201,2026-08-10T15:02:30Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00917,2026-08-10T15:07:44Z,low,Failed WinRM Review,DEPLOY-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00737,2026-08-10T15:14:14Z,low,New Service Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00569,2026-08-10T15:18:43Z,low,PowerShell Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01426,2026-08-10T15:21:32Z,low,PowerShell Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00320,2026-08-10T15:40:50Z,low,PowerShell Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00459,2026-08-10T15:45:23Z,medium,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00422,2026-08-10T15:49:13Z,low,Failed WinRM Review,APP-API-02,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00867,2026-08-10T15:53:34Z,medium,PowerShell Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01143,2026-08-10T15:58:58Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00077,2026-08-10T16:04:45Z,medium,New Service Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00578,2026-08-10T16:29:07Z,low,New Service Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00472,2026-08-10T16:35:50Z,low,Rare Domain Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01278,2026-08-10T16:42:02Z,medium,Rare Domain Review,APP-API-02,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00155,2026-08-10T16:45:24Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00426,2026-08-10T17:29:42Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01103,2026-08-10T17:30:21Z,low,New Service Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00460,2026-08-10T17:30:35Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01228,2026-08-10T17:34:59Z,low,PowerShell Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00133,2026-08-10T17:39:42Z,medium,Failed WinRM Review,DEPLOY-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00771,2026-08-10T17:46:49Z,low,Rare Domain Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00823,2026-08-10T17:50:53Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00260,2026-08-10T17:57:41Z,medium,Rare Domain Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00213,2026-08-10T18:01:29Z,low,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00326,2026-08-10T18:01:46Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00721,2026-08-10T18:19:48Z,medium,Rare Domain Review,DEPLOY-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01081,2026-08-10T18:23:20Z,low,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01033,2026-08-10T18:24:45Z,low,Rare Domain Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00429,2026-08-10T18:37:54Z,low,New Service Review,WEB-EDGE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00255,2026-08-10T18:42:10Z,medium,PowerShell Review,VULN-SCAN-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00607,2026-08-10T18:42:17Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00350,2026-08-10T18:52:21Z,medium,New Service Review,DEPLOY-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00800,2026-08-10T19:20:28Z,medium,Failed WinRM Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01108,2026-08-10T19:20:44Z,low,Rare Domain Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00559,2026-08-10T19:25:42Z,medium,PowerShell Review,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01344,2026-08-10T19:26:47Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01239,2026-08-10T19:27:29Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00905,2026-08-10T19:29:49Z,low,Rare Domain Review,WEB-EDGE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01333,2026-08-10T19:29:54Z,medium,PowerShell Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00335,2026-08-10T19:30:17Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01449,2026-08-10T19:32:39Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00275,2026-08-10T19:36:54Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00041,2026-08-10T19:49:15Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00777,2026-08-10T20:09:14Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00112,2026-08-10T20:15:04Z,low,Failed WinRM Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01110,2026-08-10T20:16:40Z,medium,PowerShell Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00063,2026-08-10T20:22:44Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00282,2026-08-10T20:24:37Z,low,New Service Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01012,2026-08-10T20:27:24Z,medium,New Service Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00083,2026-08-10T20:29:48Z,low,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00182,2026-08-10T20:31:36Z,medium,New Service Review,APP-API-02,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00266,2026-08-10T20:32:08Z,medium,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00281,2026-08-10T20:32:56Z,medium,New Service Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00137,2026-08-10T20:34:58Z,low,New Service Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01096,2026-08-10T20:42:33Z,low,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01373,2026-08-10T20:48:12Z,medium,New Service Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00963,2026-08-10T20:48:55Z,medium,New Service Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01302,2026-08-10T21:05:45Z,medium,Failed WinRM Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00345,2026-08-10T21:08:12Z,low,New Service Review,WEB-EDGE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01418,2026-08-10T21:12:30Z,medium,New Service Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
